2025-07-17 17:37:09 | proactor_events.py | __init__ | DEBUG | Using proactor: IocpProactor
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59D6810>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59B6C50>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A09310>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EDB6D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5895D10>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59C05D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59C1E10>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A6C190>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5993C90>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4ED8890>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4C7F5D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4ED9FD0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EE3B90>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F27450>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59B5210>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59D9990>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EF12D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F07AD0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF599B890>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F19310>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F1AB50>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59E2390>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A00B10>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59F5990>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A1C490>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EF29D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A1D990>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5992610>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF59F4050>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF57F13D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A03B10>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F04B50>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EF5FD0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F24410>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F437D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EE2450>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4EF49D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F2CCD0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F4E8D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F41FD0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F77F10>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F2E5D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F40750>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F35610>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F25C10>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F4D090>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF5A6D750>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F36E50>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x0000027DF4F061D0>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | receive_response_headers.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.complete
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_body.started request=<Request [b'POST']>
2025-07-17 17:37:20 | _trace.py | atrace | DEBUG | send_request_headers.started request=<Request [b'POST']>
